L.x,F.x,R.x,N.x,T.x,country,ID_fine,ID,plot.x,div.x,rich.x,L.y,F.y,R.y,N.y,T.y,div.y,rich.y,n_nh4,n_no3,ID_site,latitude,longitude,survey_year,code_country,sum_canopy,mean_temp,mean_summer_temp,mean_winter_temp,mean_precip,n,p,N.P,species_name,grp_tree_species,ID_siteplot
5.418604651162791,2.604651162790698,2.0232558139534884,2.3255813953488373,4.488372093023257,France,1995_1_45_27,1995_1_45,27,2.3222348975616303,11,4.606557377049181,3.9672131147540983,3.8032786885245904,3.3278688524590163,2.8852459016393444,1.7103697273851663,9,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_27
5.574074074074073,3.277777777777777,2.4444444444444446,2.7592592592592586,4.351851851851851,France,1995_1_45_28,1995_1_45,28,2.617102990541992,15,3.6,3.5000000000000004,2.9499999999999997,3.75,2,1.8444397270569681,7,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_28
5.181818181818182,4.170454545454547,2.7613636363636362,4.238636363636363,4.329545454545455,France,1995_1_45_31,1995_1_45,31,3.0553220062910924,23,5.56701030927835,4.020618556701031,4.484536082474227,3.0927835051546393,3.6082474226804124,0.890312410204154,6,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_31
5.402777777777779,3.333333333333333,2.444444444444444,3.6527777777777786,4.347222222222221,France,1995_1_45_32,1995_1_45,32,2.819943328560981,18,4.857142857142858,3.877551020408163,4,3.2040816326530615,3.224489795918368,1.260186035689893,6,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_32
5.644444444444444,3.222222222222222,2.0444444444444443,2.488888888888889,4.266666666666667,France,1995_1_45_33,1995_1_45,33,2.4008447399749206,12,3.4736842105263155,3.3684210526315788,2.8421052631578942,3.789473684210526,2.5789473684210527,1.5279043787058466,5,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_33
5.636363636363637,3.054545454545455,2.327272727272727,2.9454545454545453,4.363636363636363,France,1995_1_45_34,1995_1_45,34,2.5644935876845807,14,5.238095238095238,4.0476190476190474,4.285714285714286,3.1666666666666665,3.571428571428571,0.8920364055375217,4,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_34
5.650793650793651,3.603174603174603,2.9365079365079363,3.6825396825396832,4.587301587301588,France,1995_1_45_35,1995_1_45,35,2.7954941659214767,18,5.714285714285714,3.904761904761905,4.738095238095238,3.1190476190476195,3.75,0.44710981313339015,4,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_35
5.510638297872341,3.8085106382978724,2.1063829787234045,3.1914893617021276,4.595744680851064,France,1995_1_45_36,1995_1_45,36,2.474656259116168,13,4.875,4.5,3.5,3.5,2.9375,1.506759834258489,5,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_36
5.418604651162791,2.604651162790698,2.0232558139534884,2.3255813953488373,4.488372093023257,France,1995_1_45_37,1995_1_45,37,2.3222348975616303,11,4.606557377049181,3.9672131147540983,3.8032786885245904,3.3278688524590163,2.8852459016393444,1.7103697273851663,9,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_37
5.480769230769232,3.2115384615384612,2.384615384615385,2.7115384615384617,4.365384615384616,France,1995_1_45_38,1995_1_45,38,2.5532575135029014,14,3.6,3.5000000000000004,2.9499999999999997,3.75,2,1.8444397270569681,7,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_38
4.862068965517242,4.224137931034482,2.9482758620689657,4.775862068965518,3.310344827586207,France,1995_1_45_61,1995_1_45,61,2.735371187314643,17,5.02439024390244,3.7073170731707314,4.341463414634147,3.2195121951219514,3.2682926829268295,0.9271819668166289,5,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_61
5.121212121212121,2.0454545454545454,2.742424242424242,3.5303030303030303,4.0606060606060606,France,1995_1_45_62,1995_1_45,62,1.9879117937308832,13,5.717948717948718,3.897435897435898,4.6923076923076925,3.102564102564103,3.666666666666667,0.769825755507212,4,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_62
5.583333333333333,2.625,2.333333333333333,2.6666666666666665,3.583333333333333,France,1995_1_45_63,1995_1_45,63,2.1031188448404357,9,3.5,4,3,3.25,2.75,1.3862943611198906,4,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Abies alba,conifers,1_45_63
4.730769230769231,3.269230769230769,2.4230769230769234,3.192307692307693,3.1923076923076925,France,1995_1_45_64,1995_1_45,64,2.2125298452022464,10,4.166666666666667,4.166666666666667,3.3333333333333335,2.75,2.916666666666667,1.0281838593329258,3,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_64
5.926829268292684,4.2926829268292686,3.073170731707317,3.4146341463414642,4.560975609756098,France,1995_1_45_65,1995_1_45,65,1.7320719195563492,13,5.625,3.75,4.6875,3.0625,3.75,0.2337916587064593,2,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_65
5.869565217391305,4.347826086956522,2.347826086956522,3.086956521739131,4.478260869565218,France,1995_1_45_66,1995_1_45,66,1.3693745195581433,9,3.333333333333333,3.333333333333333,3.6666666666666665,4,2.333333333333333,1.0986122886681096,3,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_66
5.5600000000000005,3.12,2.9200000000000004,2.8000000000000003,3.84,France,1995_1_45_67,1995_1_45,67,1.9759542051837626,8,4.2105263157894735,4.631578947368421,3.578947368421052,3,2.894736842105263,1.5279043787058466,5,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Abies alba,conifers,1_45_67
4.999999999999999,4.178571428571429,3.142857142857143,3.7857142857142856,3.9999999999999996,France,1995_1_45_68,1995_1_45,68,2.3118106396602034,11,3,2,2.5,3.5,2,0.6931471805599453,2,NA,NA,1_45,43.2631,2.2605,1995,1,NA,13.4,20.8,6,733,16.2,1.58,10.253164556962025,Picea abies,conifers,1_45_68
5.5,4.5,1.5,1.5,3.25,France,1995_1_46_11,1995_1_46,11,1.3862943611198906,4,2.076923076923077,1.9615384615384617,1.4230769230769234,3.3846153846153846,1.1346153846153846,1.3433403712801475,6,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_11
6,0,3,3,5,France,1995_1_46_12,1995_1_46,12,0,1,1.0208333333333335,1.0625,0.6979166666666667,3.6979166666666665,0.5729166666666666,0.8965142301647689,7,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_12
6.299999999999999,2.95,3.1500000000000004,2.95,3.3,France,1995_1_46_14,1995_1_46,14,1.8444397270569681,7,1.9591836734693877,1.7142857142857144,1.3265306122448979,3.469387755102041,1.0204081632653061,1.260186035689893,6,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_14
6.333333333333333,4.333333333333333,3.333333333333333,3.6666666666666665,3.333333333333333,France,1995_1_46_15,1995_1_46,15,1.0986122886681096,3,1.2439024390243902,1.2682926829268293,0.8292682926829268,3.5609756097560976,0.4390243902439025,0.9271819668166289,5,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_15
5,2.1666666666666665,3,2.333333333333333,3,France,1995_1_46_16,1995_1_46,16,1.791759469228055,6,2.6969696969696964,2.333333333333333,1.9696969696969695,2.9696969696969697,0.2727272727272727,1.0346437422826529,5,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_16
5.333333333333332,3.333333333333333,3,2.333333333333333,3,France,1995_1_46_17,1995_1_46,17,1.0986122886681096,3,1.051282051282051,1.1282051282051282,0.7692307692307692,3.58974358974359,0.2564102564102564,0.769825755507212,4,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_17
5.5,4.5,1.5,1.5,3.25,France,1995_1_46_21,1995_1_46,21,1.3862943611198906,4,2.076923076923077,1.9615384615384617,1.4230769230769234,3.3846153846153846,1.1346153846153846,1.3433403712801475,6,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_21
6,0,3,3,5,France,1995_1_46_22,1995_1_46,22,0,1,1.0208333333333335,1.0625,0.6979166666666667,3.6979166666666665,0.5729166666666666,0.8965142301647689,7,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_22
6,0,2.5,3,2.5,France,1995_1_46_23,1995_1_46,23,0.6931471805599453,2,3.6666666666666665,3.5555555555555554,2.666666666666667,2.6666666666666665,0.4444444444444444,0.9950269901795212,3,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_23
6.181818181818182,3.1363636363636362,3.136363636363636,3.2272727272727275,3.5454545454545454,France,1995_1_46_24,1995_1_46,24,1.9813994855828456,8,1.9591836734693877,1.7142857142857144,1.3265306122448979,3.469387755102041,1.0204081632653061,1.260186035689893,6,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_24
6.333333333333333,4.333333333333333,3.333333333333333,3.6666666666666665,3.333333333333333,France,1995_1_46_25,1995_1_46,25,1.0986122886681096,3,1.2439024390243902,1.2682926829268293,0.8292682926829268,3.5609756097560976,0.4390243902439025,0.9271819668166289,5,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_25
4.25,2.25,3.75,2.5,2.5,France,1995_1_46_26,1995_1_46,26,1.3862943611198906,4,2.6969696969696964,2.333333333333333,1.9696969696969695,2.9696969696969697,0.2727272727272727,1.0346437422826529,5,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_26
5.333333333333332,3.333333333333333,3,2.333333333333333,3,France,1995_1_46_27,1995_1_46,27,1.0986122886681096,3,1.051282051282051,1.1282051282051282,0.7692307692307692,3.58974358974359,0.2564102564102564,0.769825755507212,4,0.6425,0.56125,1_46,45.48,1.4855,1995,1,NA,10.8,17.8,3.8,999,15.5,1.49,10.40268456375839,Picea abies,conifers,1_46_27
2.9615384615384612,4.858974358974359,3.8076923076923075,5.833333333333333,4.055555555555555,France,1995_1_47_11,1995_1_47,11,1.0120771149268024,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_11
3.6148148148148147,4.355555555555556,3.333333333333333,4.7592592592592595,4.040740740740741,France,1995_1_47_12,1995_1_47,12,1.3822955131341537,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_12
3.6944444444444446,4.2881944444444455,2.885416666666667,4.392361111111112,4.322916666666666,France,1995_1_47_13,1995_1_47,13,1.6033889375286479,12,4,4,3.6,4,3.2,1.6094379124341005,5,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_13
3.5970149253731343,4.796019900497513,3.2039800995024876,4.736318407960199,4.333333333333334,France,1995_1_47_14,1995_1_47,14,1.478445788997181,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_14
2.91131498470948,5.134556574923547,3.831804281345566,5.795107033639144,3.305810397553517,France,1995_1_47_15,1995_1_47,15,1.3615627623943256,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_15
3.188235294117647,4.772549019607843,3.6,5.556862745098038,4.286274509803921,France,1995_1_47_16,1995_1_47,16,1.106223391172996,10,0,0,0,5,0,0,1,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_16
3.3470588235294114,4.276470588235293,3.335294117647058,5.070588235294116,2.9764705882352938,France,1995_1_47_17,1995_1_47,17,2.123238556839548,21,3.928571428571429,4.142857142857142,3.178571428571429,3.6785714285714284,2.7857142857142856,1.984563949705148,8,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_17
3.2687074829931966,5.0578231292517,3.741496598639455,5.636054421768706,3.8639455782312924,France,1995_1_47_18,1995_1_47,18,1.484164693591001,17,5,5,5.5,4.5,5,0.6931471805599453,2,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_18
3.111538461538461,4.749999999999999,3.669230769230769,5.669230769230768,3.9153846153846157,France,1995_1_47_21,1995_1_47,21,1.421963410119866,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_21
2.908745247148289,4.680608365019012,3.5095057034220534,5.418250950570341,3.254752851711027,France,1995_1_47_22,1995_1_47,22,1.4840632626598649,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_22
3.401673640167364,4.01673640167364,2.9665271966527196,4.376569037656904,2.7280334728033475,France,1995_1_47_23,1995_1_47,23,2.171264839732581,18,3.8,4.466666666666667,3.1333333333333333,3.933333333333333,1.2,1.709472776584213,6,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_23
2.974489795918367,4.755102040816327,3.73469387755102,5.688775510204081,3.7499999999999996,France,1995_1_47_24,1995_1_47,24,1.4631221388543825,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_24
2.8661710037174726,5.0817843866171,3.881040892193309,5.95539033457249,2.6765799256505574,France,1995_1_47_25,1995_1_47,25,1.5823442589082803,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_25
3.215469613259668,4.809392265193369,3.4143646408839774,5.276243093922652,3.859116022099448,France,1995_1_47_26,1995_1_47,26,1.5223385162259084,20,3,5,3,5,0,0,1,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_26
3.902821316614419,4.106583072100312,3.100313479623824,4.65203761755486,3.4106583072100314,France,1995_1_47_27,1995_1_47,27,2.2893593444231204,27,3.7301587301587293,4.571428571428571,3.095238095238095,4.111111111111111,1.2063492063492063,1.7968323977376164,10,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_27
2.8446601941747574,4.7864077669902905,3.792880258899676,5.744336569579288,3.375404530744336,France,1995_1_47_28,1995_1_47,28,1.524231201750592,21,3,5,3,5,0,0,1,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_28
3.0734693877551016,4.783673469387756,3.706122448979592,5.693877551020408,4.06530612244898,France,1995_1_47_31,1995_1_47,31,1.2076860932126432,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_31
3.2222222222222223,4.632850241545894,3.4685990338164254,5.2512077294686,4.0772946859903385,France,1995_1_47_32,1995_1_47,32,1.313283018610406,11,7,6,5,3,3,0,1,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_32
3.8934426229508197,4.127049180327869,2.6885245901639343,4.077868852459016,4.14344262295082,France,1995_1_47_33,1995_1_47,33,1.8724757196048594,18,3.9999999999999996,4.333333333333333,3.1666666666666665,3.666666666666666,1.4999999999999998,1.791759469228055,6,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_33
3.2286995515695076,4.726457399103139,3.547085201793722,5.3273542600896855,4.0941704035874436,France,1995_1_47_34,1995_1_47,34,1.6263934744083859,19,5,4,2,3,4,0,1,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_34
3.18560606060606,4.93939393939394,3.6628787878787876,5.6893939393939394,4.196969696969697,France,1995_1_47_35,1995_1_47,35,1.2511194912118655,13,2.5,2,1,4,2,0.6931471805599453,2,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_35
3.568093385214007,4.809338521400777,3.2607003891050583,5.011673151750971,4.408560311284046,France,1995_1_47_36,1995_1_47,36,1.453032603718703,15,2.5,2.5,3,5,3,0.6931471805599453,2,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_36
3.833333333333333,4.347222222222221,3.148148148148148,4.574074074074074,3.8009259259259265,France,1995_1_47_37,1995_1_47,37,2.1892730957849595,22,4.915254237288136,4.067796610169491,3.932203389830508,3.2711864406779663,3.2203389830508473,1.6191568001267882,8,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_37
3.241007194244604,4.755395683453237,3.5575539568345325,5.431654676258991,4.118705035971223,France,1995_1_47_38,1995_1_47,38,1.4527218856428823,17,5,5,5,4,4,0,1,NA,NA,1_47,48.1402,7.0614,1995,1,NA,6.2,13.8,-1.5,1210,14.6,1.71,8.538011695906432,Picea abies,conifers,1_47_38
3.360594795539033,4.970260223048326,4.910780669144981,4.892193308550186,3.7695167286245357,France,1995_1_48_11,1995_1_48,11,2.312869348573336,22,2.7272727272727275,3.090909090909091,3.090909090909091,5,2.3636363636363633,1.2882523050229002,4,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_11
2.0595238095238093,4.876190476190475,2.923809523809523,3.3214285714285707,3.2904761904761903,France,1995_1_48_12,1995_1_48,12,1.9595433810406009,22,0,0,0,5,0,0,1,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_12
2.6048780487804883,5.029268292682927,3.319512195121951,3.234146341463415,2.8219512195121954,France,1995_1_48_13,1995_1_48,13,2.108337202024846,24,0,0,0,5,0,0,1,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_13
2.5341880341880336,4.807692307692307,2.713675213675213,2.803418803418803,3.209401709401709,France,1995_1_48_14,1995_1_48,14,2.421916397669458,28,0,0,0,5,0,0,1,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_14
3.7025862068965516,4.8405172413793105,4.375000000000001,4.254310344827587,5.064655172413794,France,1995_1_48_15,1995_1_48,15,1.9810968263778985,23,2.2222222222222223,2.6666666666666665,1.5555555555555556,4.555555555555555,1.3333333333333333,0.9950269901795212,3,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Carpinus betulus,broadleaves,1_48_15
2.304526748971193,4.946502057613167,3.316872427983539,3.1893004115226335,3.246913580246914,France,1995_1_48_16,1995_1_48,16,2.489771774442603,28,0,0,0,5,0,0,1,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_16
2.811728395061728,4.552469135802469,3.3302469135802464,2.907407407407407,4.484567901234567,France,1995_1_48_17,1995_1_48,17,1.8444737355326808,16,0,0,0,5,0,0,1,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_17
3.4146981627296595,4.923884514435694,4.2047244094488185,3.9763779527559047,4.63254593175853,France,1995_1_48_18,1995_1_48,18,2.0496996498198388,32,1.1428571428571428,1.7142857142857142,0.5714285714285714,4.428571428571429,0.5714285714285714,0.5982695885852573,2,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_18
3.4411764705882346,5.102941176470589,4.488970588235294,4.691176470588236,4.323529411764706,France,1995_1_48_21,1995_1_48,21,2.335668237076446,22,2.7272727272727275,3.090909090909091,3.090909090909091,5,2.3636363636363633,1.2882523050229002,4,NA,NA,1_48,49.1221,3.0736,1995,1,NA,10.4,17.5,3.1,625,25.6,1.23,20.813008130081304,Fagus sylvatica,broadleaves,1_48_21
